"endorse","endorsed","pf"," I immediately endorsed this Brief Life."
"teem","teeming","impf"," She was indistinguishable from the countless others in her trade teeming through London 's lowlife."
"wager","wagered","pf"," He joined the ring of cheering onlookers that had formed around the couple and wagered five bucks."
"equal","equaled","impf"," As it continued to gyrate, the circumference of the circle expanded, first horizontally, then vertically, until it equaled the span of the broken stone pews."
"bypass","bypass","pf"," SINCE Lontae Burton 's father was a person unknown to us, and probably unknown to the world, and since her mother and all siblings were behind bars, we made the tactical decision to bypass the family and use a trustee as a client."
"marvel","marveled","impf"," The Hassassin marveled at the betrayal."
"fund","funded","impf"," The gold leaf in the ceiling alone probably could have funded a year 's worth of cancer research."
"laud","lauding","impf"," Lecturers were fond of lauding to their students the comparative receptivity to facts of ' the Honours class over the road ', while the parallel between the occupations of graveyard attendant and custodian of learning was one which often suggested itself to others besides the students."
"seclude","secluded","pf"," It was so secluded between cliffs that not many knew of it, even among the Laplanders themselves."
"alight","alight","pf"," By the time we made it to my stop ( "" Yo, Tia, Chelsea, right? "" ) we had gone from Brookline to Newbury Street with a brief detour to allow the blonde in the front seat to alight in front of a wrought-iron gate on Beacon Hill."
"finance","finance","impf"," The Illuminati took advantage of the infiltration and helped found banks, universities, and industry to finance their ultimate quest. ”"
"mesmerize","mesmerized","pf"," He hurried after her, mesmerized by her supple gait."
"stash","stashed","pf"," He stashed the Guide back in his satchel and hurried out on to the street again."
"incur","incurred","pf"," "" And no doubt he will pay any expenses incurred in his rescue. """
"inundate","Inundated","pf"," Inundated by the mass of innovations from the Austrian Ministry of Interior, the State police Station Chief Flanderka had a huge backlog of items and answered the questionnaires in a stereotypical manner to the effect that on his beat everything was O.K. and loyalty among the local population was of grade Ia."
"recoil","recoil","pf"," Whenever the young man began to criticise the Emperors regime with his natural sincerity and ease, attributes he was not aware of and which Daville secretly envied, the Consul would recoil, losing all patience."
"shadow","shadowing","impf"," "" How many of our people are shadowing Lake? """
"regulate","regulated","impf"," Langdon had been inside hermetic vaults many times, but it was always an unsettling experience ... something about entering an airtight container where the oxygen was regulated by a reference librarian."
"encircle","encircling","pf"," For a pack of wolves it may involve an encircling manoeuvre followed by a group kill."
"superimpose","superimposed","impf"," Between these two continuities, which are neither superimposed nor fitted together, we find great discontinuous masses being distributed."
"put","put","pf"," The letter he put down next to it was an I."
"climb","climbed","impf"," For two further days they scrambled and climbed over the rocks and glaciers, awe-struck with beauty."
"baptise","baptised","pf"," The child in the French Consulate was not baptised until a month later, at the end of the cold spell which had set in that year right at the end of winter."
"squawk","squawking","impf"," A terrible squawking leads the hotel staff to make the discovery - that, and the hotel maid had complained of feathers."
"vilify","vilify","impf"," From the beginning of the thirties, it became customary to vilify those who perished, so there was no longer any question of shedding a tear for them."
"enter","enter","pf"," If you then walked to the end of Life Boulevard you would enter the Lalamatine district of shops, bolonut trees and pavement cafes where the UM-Betans come to relax after a hard afternoon ’ s relaxation on the beach."
